"","GSM335197.CEL","GSM335198.CEL","GSM335199.CEL","ent_gene","symbol_limma"
"200706_s_at",9.04524549549495,7.84711789002733,8.02442567559419,"9516","LITAF"
"215518_at",5.5294699824831,5.97799561917356,6.40985068926524,"9515","STXBP5L"
"35265_at",6.74319039806065,6.70966573955383,6.69213421286465,"9513","FXR2"
"201682_at",8.8102031206088,8.77347233836067,8.5988484119683,"9512","PMPCB"
"222162_s_at",7.06314483924233,5.91340970258578,6.02199200739934,"9510","ADAMTS1"
"204192_at",4.73340826897931,5.52929341206659,5.70113324028112,"951","CD37"
"214913_at",3.74760624923415,3.87666546342997,3.84939162652034,"9508","ADAMTS3"
"221614_s_at",3.95823512464875,4.102954510606,4.10128002703507,"9501","RPH3AL"
"209014_at",9.09547281198726,9.46445500530245,9.47113961624727,"9500","MAGED1"
"215754_at",6.77158395711333,5.98814655983586,6.10750691164497,"950","SCARB2"
"219728_at",6.78676296604948,6.98610176476025,6.10163923372108,"9499","MYOT"
"207056_s_at",5.45648596691198,4.66329762376767,4.73913249303973,"9498","SLC4A8"
"209884_s_at",4.12374080210084,4.07532630277016,3.98584824227526,"9497","SLC4A7"
"201053_s_at",6.74230926970031,6.03033192154583,5.82871400670389,"9491","PSMF1"
"201819_at",6.10231632639939,6.09838230070068,6.40752605039892,"949","SCARB1"
"205452_at",5.14925748067141,5.07267976218952,5.1740171692482,"9488","PIGB"
"205873_at",5.99429451905243,6.11824825221351,6.17216726982008,"9487","PIGL"
"204065_at",6.56641087894248,6.57199782356814,6.40407581770376,"9486","CHST10"
"204690_at",7.74685917903917,7.58719658029651,7.64511423651031,"9482","STX8"
"206488_s_at",4.03193823098517,3.88619340177287,3.96911009802981,"948","CD36"
"213014_at",4.74336365687319,4.78364685934489,4.79638878478175,"9479","MAPK8IP1"
"208321_s_at",4.51952360317433,6.81607507768998,6.28789132856474,"9478","CABP1"
"212872_s_at",6.03745140563407,6.20930826067649,6.20930826067649,"9477","MED20"
"202762_at",6.53662755876985,7.17439333560882,6.58979417868121,"9475","ROCK2"
"202511_s_at",5.53798461410466,5.79515149745075,5.66166677690111,"9474","ATG5"
"210785_s_at",6.42760890042205,5.79880501639532,5.93366424294796,"9473","THEMIS2"
"205359_at",6.29478607515055,6.7253641727999,6.6678936322861,"9472","AKAP6"
"213571_s_at",5.4000586280518,5.20743448908791,5.26206215941314,"9470","EIF4E2"
"32094_at",7.67493138707843,7.19814377622489,7.3318103895941,"9469","CHST3"
"210456_at",4.82860691380365,4.81146491086141,4.91968646586365,"9468","PCYT1B"
"201810_s_at",9.71391155521352,8.74693843251407,8.44363054512848,"9467","SH3BP5"
"205926_at",5.34869027136178,5.33585115866268,5.34865326898032,"9466","IL27RA"
"205771_s_at",5.20372896669709,5.2508048712853,5.16228159184307,"9465","AKAP7"
"204746_s_at",6.50978170872262,6.75543982482831,6.99964528504494,"9463","PICK1"
"209539_at",7.26597599043181,7.73254395213983,7.416736783884,"9459","ARHGEF6"
"220170_at",4.31640900144227,4.39029212143852,4.41304907086653,"9457","FHL5"
"213793_s_at",4.38498482108653,5.62406781727988,5.59943912040425,"9456","HOMER1"
"215489_x_at",6.35992688432847,5.8760333266319,6.1519070858165,"9454","HOMER3"
"202322_s_at",7.67088995228381,7.63311665598017,7.4956864034854,"9453","GGPS1"
"202746_at",7.1703264488184,8.14438068404132,7.87161289698881,"9452","ITM2A"
"218696_at",5.07862124403525,4.72908753539084,4.5119897842401,"9451","EIF2AK3"
"205859_at",7.14950172244826,8.19750200265713,8.13734255872903,"9450","LY86"
"218181_s_at",10.7421838443659,9.37971597327339,9.37359634854605,"9448","MAP4K4"
"201470_at",9.08465493405011,9.11928266899988,8.91143285346882,"9446","GSTO1"
"217731_s_at",10.4659103121097,10.299088667495,10.0447131474867,"9445","ITM2B"
"212636_at",11.4762844287681,10.851690502369,10.7073495738216,"9444","QKI"
"204350_s_at",6.50622428816474,6.53239156532763,6.51093465306919,"9443","MED7"
"51176_at",7.31213011589678,7.01771090718237,6.97674686893278,"9442","MED27"
"221517_s_at",4.99991380080708,4.72362116884101,4.63589615305956,"9440","MED17"
"218846_at",5.94186759626316,5.15093151800621,5.38713895065519,"9439","MED23"
"217045_x_at",7.04622535002836,6.95664495662888,7.13457041983035,"9436","NCR2"
"203921_at",6.54944052679863,6.76050890166239,6.85687234298415,"9435","CHST2"
"206729_at",5.51076582273266,5.45638289487323,5.57753754842232,"943","TNFRSF8"
"209735_at",7.24896989287743,7.09948489889431,7.20137715371259,"9429","ABCG2"
"203098_at",7.35019064303001,7.37178254085929,7.08377617992803,"9425","CDYL"
"202487_s_at",7.24620607273281,7.5413520023742,7.40069269215864,"94239","H2AFV"
"205917_at",7.70538692649942,6.84122829295167,6.72260936899681,"9422","ZNF264"
"220138_at",4.98154827292022,5.1015439493506,5.15482657497021,"9421","HAND1"
"207386_at",4.47298886773327,4.16920463531944,4.33482325495749,"9420","CYP7B1"
"205686_s_at",4.29340509207399,4.48888369381689,4.65551698020294,"942","CD86"
"218643_s_at",8.19140562159572,7.31287144367955,7.24901728582403,"9419","CRIPT"
"40465_at",5.28567321439247,5.1017531226705,5.22320838756251,"9416","DDX23"
"202218_s_at",7.36435807953845,7.63289026112837,7.52056592219291,"9415","FADS2"
"202085_at",9.95126217168059,8.89210428227685,8.90027913396867,"9414","TJP2"
"207606_s_at",6.07223762768597,6.06802757773881,5.81827869424866,"94134","ARHGAP12"
"213900_at",6.73161675762308,6.45728439095132,6.64583183918907,"9413","FAM189A2"
"203910_at",5.41369238569313,5.51236182211744,5.55485327132088,"9411","ARHGAP29"
"218515_at",7.52086613408098,6.61226135399157,6.64265541170759,"94104","PAXBP1"
"215905_s_at",6.59537211321313,6.34343515813204,6.59835828710659,"9410","SNRNP40"
"207176_s_at",5.69041772610086,5.36996707373219,5.63723637648256,"941","CD80"
"49878_at",8.38890112274326,8.4247001590951,8.45613240814989,"9409","PEX16"
"218392_x_at",4.94600716724141,5.05637920650672,4.95246236571928,"94081","SFXN1"
"207602_at",5.00465208431538,4.97586579904887,5.00969927535363,"9407","TMPRSS11D"
"216250_s_at",6.96948784639505,6.9405146467311,7.09295064820015,"9404","LPXN"
"200902_at",8.04124068825887,7.63821065199082,7.30578006473384,"9403","SELENOF"
"216582_at",5.48806240966554,5.48806240966554,5.50806231298919,"94026","POM121L2"
"211468_s_at",4.51527559783351,4.28754716807619,4.34664270388725,"9400","RECQL5"
"33736_at",6.39611972631173,6.87514847342187,6.77947902110746,"9399","STOML1"
"218671_s_at",7.56387572498843,7.93978820814487,7.8511715150471,"93974","ATP5IF1"
"218658_s_at",6.0998239891246,5.85251421426577,5.90751489885759,"93973","ACTR8"
"215069_at",4.37356148805513,4.37530693664936,4.36506923993776,"9397","NMT2"
"221235_s_at",6.41319244782688,6.29454967368344,6.33414173782262,"9392","TGFBRAP1"
"203536_s_at",5.67596314042279,5.92920374657243,5.8936192427473,"9391","CIAO1"
"207408_at",5.56946111381782,5.7575720112627,5.90316697895797,"9389","SLC22A14"
"219181_at",4.55227351586733,4.33337929144746,4.53854364195345,"9388","LIPG"
"201347_x_at",8.80537682417592,8.38566622460573,8.1512197442738,"9380","GRHPR"
"209983_s_at",5.37315101637018,5.54496396978443,5.62920567154903,"9379","NRXN2"
"209915_s_at",6.29812579564017,7.25539841852235,7.07275628155359,"9378","NRXN1"
"203663_s_at",8.81268719211627,9.30932868086385,8.70993008726786,"9377","COX5A"
"201078_at",7.53663639801963,7.11659284998407,7.14777795929384,"9375","TM9SF2"
"209533_s_at",5.24274187356901,5.0627614341742,4.89852242351429,"9373","PLAA"
"204893_s_at",6.92337613205019,7.29001110099943,7.34396898223175,"9372","ZFYVE9"
"203943_at",6.14720872832043,6.19867889424549,5.84946421216508,"9371","KIF3B"
"201349_at",7.36693438143157,6.98071017663548,7.00378789419886,"9368","SLC9A3R1"
"221808_at",8.17328057803004,7.65926188627926,7.49924546619795,"9367","RAB9A"
"219572_at",4.77770656602589,6.27484401452243,5.65958940207542,"93664","CADPS2"
"221857_s_at",6.49194597228369,6.08296044981144,6.20319527153519,"93643","TJAP1"
"206039_at",8.67417969956002,7.25505163323445,6.99223327580175,"9363","RAB33A"
"209017_s_at",7.14977297789526,7.28056762076985,6.91893881865014,"9361","LONP1"
"208994_s_at",7.89424687920238,7.83278606119123,7.75332498073596,"9360","PPIG"
"206140_at",4.87006081404107,5.69205086828462,5.16314945281414,"9355","LHX2"
"202038_at",8.95459484089738,8.13144890481856,8.22266650207145,"9354","UBE4A"
"209897_s_at",5.87741725265652,6.08728169439002,6.01700189025857,"9353","SLIT2"
"201588_at",8.85268568762153,9.05821268850362,8.85822689343937,"9352","TXNL1"
"212644_s_at",5.86495771154609,5.99398610153665,5.5302641633172,"93487","MAPK1IP1L"
"220429_at",4.20970787031978,4.38431021780595,4.50763928470029,"9348","NDST3"
"204986_s_at",5.95503933024217,5.98893472481602,6.10343360292778,"9344","TAOK2"
"221758_at",6.75016705132822,7.12930662858584,7.06337096194899,"93436","ARMC6"
"218327_s_at",6.05786133032203,6.31368666452635,6.10793439193086,"9342","SNAP29"
"201336_at",10.0396457810009,9.41319062836834,9.21345801500427,"9341","VAMP3"
"204045_at",7.09537850379253,7.58050303033872,7.07662265441716,"9338","TCEAL1"
"202164_s_at",6.53698699785796,6.17959066143608,6.22221405346108,"9337","CNOT8"
"214791_at",4.44541810727859,4.74276633674022,4.60555966298268,"93349","SP140L"
"221485_at",5.90965810398172,5.96917697624258,5.93175197768146,"9334","B4GALT5"
"215049_x_at",4.2354245423392,4.99124209178087,4.92776490748825,"9332","CD163"
"218343_s_at",5.9019002867056,5.48089871192946,5.35539567564127,"9330","GTF3C3"
"38521_at",6.18552718940967,5.90419109127836,6.06072215632109,"933","CD22"
"212544_at",7.393044209718,7.44025436440901,7.34273234558407,"9326","ZNHIT3"
"203732_at",6.44068331632984,6.19530173149153,5.82886312170757,"9325","TRIP4"
"209377_s_at",10.3099926632781,9.89506395755298,9.81222920967004,"9324","HMGN3"
"202734_at",6.14073181716933,6.42120827784941,6.75006704069342,"9322","TRIP10"
"55616_at",6.60306802236889,6.65696538847111,6.65867611506592,"93210","PGAP3"
"209778_at",4.79398784131197,4.74359604262156,4.68746959913612,"9321","TRIP11"
"201546_at",8.89778161445144,8.19687095540189,8.18528294340329,"9320","TRIP12"
"204033_at",4.93268613660676,4.74712498133765,5.01634375278714,"9319","TRIP13"
"202467_s_at",9.43343014346729,8.79649273812328,8.6339827864055,"9318","COPS2"
"218967_s_at",4.51245852326223,4.6082548510426,4.29874143035885,"9317","PTER"
"201309_x_at",6.25249292590688,6.62621670785194,6.62189552927865,"9315","NREP"
"221841_s_at",4.37538484365706,4.8244871004237,4.51740953900435,"9314","KLF4"
"221864_at",6.76327767880424,6.92358708044961,7.02338667451336,"93129","ORAI3"
"208123_at",4.50901865112915,4.5424434808125,4.68563435341372,"9312","KCNB2"
"213346_at",4.59600783104593,4.63682048175623,4.56383530399673,"93081","TEX30"
"204440_at",6.67141839047353,6.89779517798172,6.84821054351144,"9308","CD83"
"214462_at",4.36966769517559,4.24395718159443,4.27109856777727,"9306","SOCS6"
"220028_at",5.52727483283248,5.36339722813475,5.93697484531409,"93","ACVR2B"
"201527_at",9.06079338200012,9.70647533643193,9.60898545994062,"9296","ATP6V1F"
"200685_at",4.70348462425138,4.39059227607931,4.29851775402472,"9295","SRSF11"
"201743_at",5.20250378753365,6.78983853995699,6.58925079705351,"929","CD14"
"212070_at",8.3220855359203,8.43721790900023,8.40127018740895,"9289","ADGRG1"
"212411_at",7.12832814741249,7.31280017443467,7.22374495319094,"92856","IMP4"
"204538_x_at",10.1050678043551,10.1205849755595,10.3469004159888,"9284","NPIPA1"
"202611_s_at",4.45090089756335,4.31686378966893,4.23319731517895,"9282","MED14"
"221582_at",6.77755807965063,6.92140039572757,6.90600574293791,"92815","HIST3H2A"
"201005_at",11.2618514166363,10.2077431946747,10.4807012657856,"928","CD9"
"201098_at",7.60610871249859,7.29262233390959,7.20981896047962,"9276","COPB2"
"202518_at",6.58279239857324,6.73910161462088,6.44686716438834,"9275","BCL7B"
"203336_s_at",6.92265237461718,7.17095866105361,6.60869112142845,"9270","ITGB1BP1"
"213455_at",7.08038157531983,6.61097861748216,7.02936528461907,"92689","FAM114A1"
"202880_s_at",8.46257321269022,7.35426539220403,7.22874968328939,"9267","CYTH1"
"209158_s_at",6.6280092698798,6.74064781503377,6.59923589973072,"9266","CYTH2"
"202693_s_at",5.30406305363802,5.64316054724748,5.54800890807942,"9263","STK17A"
"217503_at",4.02868117567546,4.12596194990595,4.07700495992146,"9262","STK17B"
"201460_at",6.90168350605435,6.6197275219873,6.35525554688085,"9261","MAPKAPK2"
"214121_x_at",4.44335275372903,4.64552163981673,4.5756552530451,"9260","PDLIM7"
"57516_at",4.5671507637606,4.31326983998166,4.39431670850271,"92595","ZNF764"
"213457_at",5.00304223516006,5.64599744192541,5.54758234055423,"9258","MFHAS1"
"44654_at",8.3186036921831,8.24358494315213,8.25569226557111,"92579","G6PC3"
"205839_s_at",5.59547452328256,6.21226741101027,6.33359002536201,"9256","TSPOAP1"
"202542_s_at",7.49472684863065,6.95355464090708,7.24533820914332,"9255","AIMP1"
"204811_s_at",5.97489639660801,5.99610167504385,6.29346714738443,"9254","CACNA2D2"
"204633_s_at",8.31587502778615,7.40757036247944,7.50223824804181,"9252","RPS6KA5"
"202481_at",7.38565838141808,7.67128554785212,7.45646873965803,"9249","DHRS3"
"213224_s_at",7.23137615518575,6.68599643847724,6.49076470645887,"92482","BBIP1"
"201649_at",7.32737994323104,7.81858136106002,7.62025399429559,"9246","UBE2L6"
"209928_s_at",4.48320283212881,4.60689607877591,4.60689607877591,"9242","MSC"
"218224_at",7.75759629582592,7.96661753110251,7.73226567278076,"9240","PNMA1"
"220961_s_at",5.16723910010022,4.72534735190055,4.94133274045355,"9238","TBRG4"
"213528_at",6.47779098309834,6.02456322535368,6.0054925813757,"92342","METTL18"
"52169_at",8.01112817633328,7.88184965455599,7.79241394046844,"92335","STRADA"
"203554_x_at",6.7610347724146,6.98964816184584,7.01010386633443,"9232","PTTG1"
"201681_s_at",6.39716043072312,6.36105696569952,6.24228226133961,"9231","DLG5"
"34478_at",4.94268454303848,5.00862549218485,5.15152522327752,"9230","RAB11B"
"206490_at",4.07598917604841,4.19483638626846,4.25107534795555,"9229","DLGAP1"
"210227_at",4.07806049842791,5.14537390316312,5.19136236364808,"9228","DLGAP2"
"212957_s_at",4.7032450191645,4.83534649076591,4.88018294203367,"92249","LINC01278"
"206144_at",4.81375522068503,4.52472829021558,4.59697892796794,"9223","MAGI1"
"211951_at",8.39047856428486,8.36712286622019,8.15243597920699,"9221","NOLC1"
"208780_x_at",10.5945181037873,10.4963910490588,10.1481540950399,"9218","VAPA"
"202550_s_at",6.64945963332989,6.6796305625654,6.63161243335318,"9217","VAPB"
"215543_s_at",6.89799464105603,7.48626369590178,7.70426024091656,"9215","LARGE1"
"212251_at",7.78646474535744,7.41384457451012,7.75888322594242,"92140","MTDH"
"209464_at",3.91700762994899,4.15508183757245,4.07759831965166,"9212","AURKB"
"206349_at",6.74489399631829,7.9875053183739,7.8117420170032,"9211","LGI1"
"218364_at",6.65712007836403,6.01700189025857,5.87162322293133,"9209","LRRFIP2"
"211416_x_at",5.3517183800454,5.47554734182101,5.69137627865976,"92086","GGTLC1"
"201862_s_at",4.26889087664316,4.58026694773017,4.49670520833988,"9208","LRRFIP1"
"206652_at",4.90754308383111,4.39202472018367,4.29357698653488,"9205","ZMYM5"
"219924_s_at",5.63932842114317,5.96214974640157,5.93259945563085,"9204","ZMYM6"
"207559_s_at",7.90612232079294,7.90612232079294,7.9939558583996,"9203","ZMYM3"
"202050_s_at",7.16235039652936,7.43097348779019,7.35222785363717,"9202","ZMYM4"
"215303_at",4.61585857091745,6.48832355039399,5.93807442083762,"9201","DCLK1"
"219654_at",5.23847448856823,4.84397957799446,4.69591911397471,"9200","HACD1"
"205327_s_at",6.65122627854851,6.78187266438919,6.80873286045915,"92","ACVR2A"
"203164_at",5.07753702213583,4.7175870770011,4.59037967164854,"9197","SLC33A1"
"213315_x_at",7.34365527084246,7.31702980920612,7.14997824006772,"91966","CXorf40A"
"207057_at",6.46913833433811,6.44983899743036,6.19103695098077,"9194","SLC16A7"
"215158_s_at",6.92403602204345,7.01323364291883,7.00087753370736,"9191","DEDD"
"203043_at",6.42025948398277,6.25352412594173,5.99208881105638,"9189","ZBED1"
"208152_s_at",6.55686545647993,6.09792055173538,6.28867341796057,"9188","DDX21"
"209763_at",5.39101827253857,5.79864904799955,5.56999230658139,"91851","CHRDL1"
"201458_s_at",8.03368824702013,7.48111594740746,7.17219447993461,"9184","BUB3"
"204812_at",6.42700382272323,6.23041456291088,6.46657481987067,"9183","ZW10"
"209435_s_at",9.43161693630978,8.76032573311574,8.92867300314523,"9181","ARHGEF2"
"205729_at",4.31300903636054,4.36141916106158,4.3955454987535,"9180","OSMR"
"212313_at",5.63019589618174,5.59157771743565,5.59788035848585,"91782","CHMP7"
"217540_at",5.08302562397888,4.26325516886121,4.29426353355754,"91775","NXPE3"
"212299_at",7.30774671880317,7.03146849936168,7.07026580170773,"91754","NEK9"
"212455_at",10.2280213659004,9.50392289542176,9.55815465210978,"91746","YTHDC1"
"215322_at",5.35086858338243,5.57952953963265,5.45355298820259,"91694","LONRF1"
"209376_x_at",7.87588473514479,7.7020184864729,7.46196449587331,"9169","SCAF11"
"217733_s_at",10.2552460991282,11.3146525792746,11.3109113378026,"9168","TMSB10"
"201256_at",8.31593367913251,8.61943241190367,8.48901391230966,"9167","COX7A2L"
"204278_s_at",6.27187984626812,6.38023698300637,6.15577108921216,"9166","EBAG9"
"206806_at",4.92070928212038,5.68987715182547,5.6358271785777,"9162","DGKI"
"202041_s_at",7.15265282719362,7.24289048094697,7.01488816651202,"9158","FIBP"
"204603_at",4.64580938286768,4.80093199412515,4.77291942010506,"9156","EXO1"
"213797_at",4.20559012235598,4.21958797234056,4.59725182718626,"91543","RSAD2"
"213539_at",5.73272015670904,5.8196152669351,5.96931800361651,"915","CD3D"
"204889_s_at",5.17250236471114,5.25765572490513,5.30993461228731,"9148","NEURL1"
"218649_x_at",7.35806642542349,6.40126254355435,6.31566274047479,"9147","NEMF"
"210428_s_at",7.56075770884336,7.29031835319126,7.40558340492269,"9146","HGS"
"204287_at",6.80194326840519,7.53588889442504,7.80358658497984,"9145","SYNGR1"
"201079_at",8.86645581675567,8.11119945937483,8.24804880832846,"9144","SYNGR2"
"205691_at",4.528734683142,7.57111504241394,7.55186526914133,"9143","SYNGR3"
"219275_at",5.49300641748937,5.42722332456814,5.14318313365055,"9141","PDCD5"
"213026_at",8.35646177845378,7.44355285722503,7.19150024127467,"9140","ATG12"
"207625_s_at",6.7982061694026,6.50477972332247,6.50092390466491,"9139","CBFA2T2"
"211717_at",5.46421370790895,5.25761874365569,5.33002739898066,"91369","ANKRD40"
"215946_x_at",4.76098455442698,4.84076584303918,4.92220211915076,"91353","IGLL3P"
"211814_s_at",5.04919307586556,4.29829790901394,4.28224626838942,"9134","CCNE2"
"202705_at",4.63237387670607,4.80494994258684,4.7257684816291,"9133","CCNB2"
"213986_s_at",4.53149903929411,4.43712093329437,4.44679416430492,"91304","TMEM259"
"55705_at",8.81467693661543,8.83195071778989,8.80195509818998,"91300","R3HDM4"
"203262_s_at",6.86997240223747,6.54605420545411,6.69673232565678,"9130","FAM50A"
"213701_at",7.4137310585385,7.0724192399329,6.44619699264757,"91298","C12orf29"
