"","GSM2417003","GSM2417004","GSM2417005","GSM2417006","GSM2417007","GSM2417009","GSM2417011","GSM2417015","GSM2417016","ent_gene","symbol_limma"
"11727301_a_at",6.441689950204,7.21463583097829,7.53907189087922,6.64242204337186,6.566032673257,7.59182111821724,7.29414133700372,6.8602236648319,7.30294809987479,"2260","FGFR1"
"11733097_x_at",10.8522812851371,11.4071116343488,10.450153334614,11.4938322157282,10.6399603733954,11.1178587497787,11.4243569518175,10.2266752288754,11.3735804840879,"226","ALDOA"
"11732369_a_at",7.42638370641035,6.16999980205377,3.81871953842434,6.91639576372726,5.2891459168205,6.72551498609115,6.90334380586957,4.51072986869941,6.98442180020836,"2259","FGF14"
"11720716_a_at",6.53393763176396,6.07822209333692,4.41172802892495,6.66904813098261,4.57324958373696,6.30178912150468,6.42463780786558,3.75204609362369,6.93134872506665,"2258","FGF13"
"11741009_a_at",10.9371973380345,9.52531716922253,6.92046283660308,10.2543150830988,8.708814545728,9.77064893103571,10.1438845282202,6.95489215842774,10.3086378218802,"2257","FGF12"
"11730658_s_at",4.14809198934322,4.57210061722323,4.0744729293774,4.59067400843491,4.30364365613901,4.41999346792487,4.21714313590729,4.35257713902328,4.69583641921597,"225689","MAPK15"
"11731790_a_at",4.18252037932273,4.46058651043604,4.39694536618033,4.22895444488994,4.08597020418746,3.87605742627786,4.1170103136226,4.43998352288433,4.16730155857879,"2256","FGF11"
"11736803_at",6.94983013325196,4.83398139825652,4.39694973230293,6.95670548300717,5.66472504762587,6.00304830254309,6.43597678291009,4.96993732255665,5.8324490073047,"2254","FGF9"
"11742347_a_at",3.63723852570235,3.50742506367811,3.45619901542612,3.60747451422283,3.4185405223297,3.26183328752098,3.53551566630133,3.4504660612822,3.51006757285026,"2253","FGF8"
"11746426_s_at",5.37428337989035,5.28927861936715,5.09981428459846,5.18471860934204,4.72874676615632,5.35906532028122,5.75083769118576,4.83261894259274,5.10271454958221,"2252","FGF7"
"11737451_a_at",3.62338507539564,3.37040410072132,3.39433212815774,3.45695272836875,3.33770286104258,3.55996775175217,3.31481013499118,3.29938204494873,3.4449710057502,"2250","FGF5"
"11737010_at",5.9238168806127,4.02766151643409,3.13698679464802,5.19181245257808,3.96362453780455,5.39596435778783,5.52076408445825,3.09814246286245,5.24856554588256,"225","ABCD2"
"11753622_a_at",4.37795345140852,4.43307748600785,4.27977453498577,4.49497456532851,4.56017908283339,4.32377053577089,4.29060606209252,4.41628978580793,4.60392905561512,"2249","FGF4"
"11742283_at",4.24841699130729,3.43857483883816,3.41898206613763,3.6918590067521,3.50598998906771,3.48808436309117,3.28609591556478,3.39351909147387,3.28790406079827,"2248","FGF3"
"11725041_at",5.09342399011159,4.16333389008731,4.90406816327127,4.14881908625275,4.93532677351572,5.10996290209711,4.71709524290829,4.29011089449744,4.45825452152932,"2247","FGF2"
"11756653_x_at",3.87966266234742,4.21971699150974,5.05772912887154,3.70601859901192,4.1344018734022,4.03116571454022,3.59886559621445,4.95321725300254,3.34140466663102,"2246","FGF1"
"11743935_a_at",3.94708757152078,3.96515175968413,3.85625607331481,4.37481616999226,4.09372569704153,3.85445085990878,4.06463304624243,4.19887229653928,4.06059830300459,"2245","FGD1"
"11757350_x_at",3.85662463729696,3.85723046858839,3.59079567766622,3.42361359417746,3.64223859902904,3.55658695226623,3.45170091112216,3.70755929455574,3.77875813478577,"2243","FGA"
"11740874_a_at",5.57542309274144,5.32359158162948,5.95324162210762,5.87868775797176,5.30971990410282,5.30059592789454,5.55513101343993,5.46230311415911,5.43603927149116,"2242","FES"
"11729966_a_at",5.86859954961098,4.94179966023047,5.1320316659655,5.24253224904438,5.78031909979863,5.96665283261202,5.67869097265241,5.90694737298068,4.95514701610608,"2241","FER"
"11756679_a_at",7.21486414541058,6.93014480779346,7.81066277011336,6.82491910214906,7.44222403263376,7.36980038556428,7.2902101891962,7.67224397532067,7.00740790543767,"224","ALDH3A2"
"11727404_a_at",4.70266190057738,4.76393151093208,5.08396372939268,4.95512442536171,5.9864864089785,5.61555017519818,5.36837800482103,5.55941642508129,5.74043093011353,"2239","GPC4"
"11758164_s_at",6.37440106767567,6.33331349254674,6.99794747186738,6.51377731095995,6.93658228739665,6.28051853188902,6.74444125347606,6.64623216940847,6.68893894798311,"2237","FEN1"
"11727809_at",6.0425210254883,5.54512331003926,5.2629214680377,6.48109861959445,4.94970937690349,6.05798610789319,5.54232079424825,5.42543869927132,5.42752036334781,"2235","FECH"
"11756481_x_at",5.88884934667557,6.01468903759915,6.34602639933497,6.10967991523427,6.11484520618964,6.02145293246115,5.87179692972345,5.99018305705411,5.93708474707031,"2232","FDXR"
"11731195_at",4.69439061686976,5.83627720553214,4.01290899408979,3.69357291263369,5.23253573677565,5.07428176253401,6.90984198793779,4.90096841570824,6.70743964672711,"223117","SEMA3D"
"11743635_at",5.1465045713194,4.46930240555598,6.73651243164999,4.27562042769415,4.92841958997345,4.95628570586259,5.21156101019416,5.15539811589432,5.23400209458402,"223082","ZNRF2"
"11749646_a_at",3.03189112961888,3.09016795384479,3.18653104373712,2.94465726766252,3.01042903553008,3.28537992968274,3.01592048157932,3.03204875398926,2.99426973211561,"223075","CCDC129"
"11758335_s_at",7.68504616035773,7.08521260234911,7.26870558388939,6.77315692827222,7.79072140931199,7.4077253155659,7.31010047832777,7.28501954511997,7.05080610645615,"2230","FDX1"
"11746668_a_at",6.20382555238525,6.31917564718513,6.30837678693528,5.83586919694007,7.16406813543721,7.45230159926572,7.02637098918886,7.49389257425141,6.74942152051825,"223","ALDH9A1"
"11762431_at",5.97168912643955,5.92284043688272,5.87327933561463,5.82940750798915,5.86328950322588,5.52626582484732,5.61490740966813,5.96390973338463,5.86661927626962,"222967","RSPH10B"
"11739497_a_at",4.703529499035,4.61790142188481,4.11667407620047,5.29628140174014,4.81858693616939,3.93887961969084,4.68907836432411,4.24999218234511,5.34179493360777,"222962","SLC29A4"
"11735481_at",4.76010779780925,4.88347193355137,4.76606719066231,5.3347031247747,5.00221935846863,4.85360062259317,5.36189160078096,4.44068070569453,5.15162230902756,"222950","NYAP1"
"11732985_at",3.24111756094166,3.32953151376329,3.34102214434613,3.43304943413154,3.25411248290817,3.38002378224758,3.18701910344186,3.38863060931198,3.64635071827622,"222894","FERD3L"
"11740373_x_at",8.88764577720458,9.39124784884955,6.88291139529399,9.77913740578825,7.51642007458445,9.19299065393207,9.97331779097794,4.194718546919,9.58709889883747,"222865","TMEM130"
"11746349_at",3.98072634854148,4.27695947895167,3.77193216927457,4.28248068406064,3.9184787460397,3.98918790718805,3.82919195738162,4.31318057982928,4.03358631708666,"222699","TOB2P1"
"11726786_at",6.46488217820712,6.2646048039707,6.81894091886306,7.24027268362115,6.52242509649011,5.97278172093949,6.09355986688868,5.98544060051146,6.23853400529639,"222698","NKAPL"
"11756798_a_at",2.96185588876825,3.59400987236816,2.99983682329074,3.42069455780355,3.3662941180439,3.42069455780355,3.37198212920245,3.68337181911051,3.46386710760915,"222696","ZSCAN23"
"11728431_a_at",4.90471840609593,4.31862757599582,3.97252839098445,4.26429312988912,4.16504394973452,4.038191603433,4.07983067209309,4.47182116624042,4.39812742213194,"222663","SCUBE3"
"11737550_at",3.43906478000994,3.23518886889987,2.98992274467929,3.03536039092602,2.81219353607523,3.2456367925374,3.34509730245301,2.76052446580448,2.87597506299777,"222662","LHFPL5"
"11753576_a_at",3.48795262198219,3.94486979981733,3.61623019730561,3.65863316249223,3.68689380685339,3.55507935863203,3.54470961227103,3.79054341522684,3.55715082788898,"222659","PXT1"
"11731580_x_at",6.46811855496456,6.28737478482764,7.49596837721148,6.36788016869856,8.00869870864373,7.13904365615922,6.91410943850724,7.4949927984787,6.22329792599174,"222658","KCTD20"
"11756184_a_at",3.98955115181146,4.06982736549095,4.09947912205326,3.95155081671185,4.00175469727212,3.65279845532645,3.61455178605296,3.87767564519432,4.04517464262593,"222643","UNC5CL"
"11737398_a_at",4.52408745685747,4.90331393738433,4.76539066015491,4.648649130163,4.54938031948972,4.57505181890378,4.41395919373338,4.83970407523246,4.87201532221139,"222642","TSPO2"
"11742459_a_at",3.46198963018982,3.26709284074423,3.17828380849087,3.35066584345499,2.9953399734618,3.08810814999351,2.98748194586914,3.44908504932057,3.32546728837254,"222611","ADGRF2"
"11724339_a_at",8.36875771521266,8.58131809754906,7.39004873770243,8.93346076546671,7.61595429388173,9.00969424628164,8.9405157436895,7.94983259402568,8.49924035263783,"222553","SLC35F1"
"11756103_s_at",4.85907762301372,5.27376538162692,5.85143652342627,5.85782081664729,5.07776054271742,4.80951183595478,5.68844203640257,5.39763662088594,4.46454404184861,"222537","HS3ST5"
"11750979_a_at",4.60869672241335,4.62911427278037,4.55260007049814,4.45749862609193,4.5596461415731,4.57505181890378,4.50903814173378,4.58123515827573,4.55756015814688,"222487","ADGRG3"
"11724440_at",6.09235811649745,5.59256771495184,5.63508497086072,6.03745074848282,5.71557297892816,6.15913010136902,5.90856095790724,5.24207384874997,5.76053139291634,"222484","LNX2"
"11718366_s_at",8.84755183203413,7.96364110262097,8.2581915731407,7.89142145502975,8.64738956490095,8.91406131941311,8.38027371694172,8.292269391825,8.31067722285748,"2224","FDPS"
"11721230_a_at",5.3921816756593,5.90073120646996,5.25068261465916,5.92495646261969,8.11375155710516,6.71901247998904,6.17420819233751,7.37144220141834,6.4224611699758,"222389","BEND7"
"11724940_x_at",5.10075952118275,4.85577541425925,4.35551077861257,5.30330602014425,4.48495726495921,5.06546830478249,5.14930530131503,5.12636769336104,5.13378565828963,"222256","CDHR3"
"11753309_a_at",5.19795514727132,5.62670991785969,5.36418001978575,5.54714265424507,5.20369500505662,5.38077844303409,5.58069527941344,5.27008538283396,5.5741470140806,"222255","ATXN7L1"
"11740685_s_at",8.81313472539987,8.39832891981396,7.99065719159252,8.56620444352587,8.51189771381853,8.53537839781377,8.8321924491281,8.44157613001249,8.01626826805302,"222236","NAPEPLD"
"11740804_a_at",3.36258111171048,3.35648149456816,3.08598376561603,3.08068977819273,3.49763235033341,3.20245560217061,3.09463538454645,3.52348047648625,3.31086975796248,"222235","FBXL13"
"11760856_at",3.25934875027824,3.38491411044871,3.08156306264503,3.62433576221328,3.33446584323741,3.3289147708255,3.12911266558606,3.45365522170324,3.62980676356978,"222234","FAM185A"
"11758177_x_at",6.60164397151814,7.32305740268852,7.40057888570973,7.2122131854538,8.05355584514503,7.38870582069134,7.20393022847158,7.59629268593254,7.14990584378916,"222229","LRWD1"
"11741802_a_at",6.3868221436066,7.19519550658684,7.15249261214684,6.91649181145401,7.05308927890033,6.4421975838723,7.14396272156935,7.49513365988899,6.4634477321615,"222223","KIAA1324L"
"11721242_s_at",10.3599289130611,10.2682358483568,10.2338237818899,9.99003848962146,10.5712634212613,10.7632029530516,10.4526072164098,10.6921631237928,10.3393548166078,"2222","FDFT1"
"11743833_at",7.93170317499101,7.25986886901379,7.39422776440945,7.59214773371426,7.63655546070048,7.26929436187122,7.23629484115711,7.37318881576724,7.08739941215379,"222194","RSBN1L"
"11728977_a_at",5.30938630102113,5.64406650982926,4.50372406127895,6.87758142532282,4.63735687466344,5.36609697989971,5.12733074653306,4.27011723049235,4.96958558655562,"222183","SRRM3"
"11757570_s_at",3.23350881072822,2.91410085955674,3.5087862891366,2.9545377258473,2.79261072030277,2.98127220575693,3.01418254274283,3.01419102795971,3.0185378680211,"222171","PRR15"
"11718603_a_at",6.9564521163278,7.83505330569596,8.63881439652644,7.24806211596228,7.16656078568874,6.34256134675544,6.86549191384097,7.39545086664826,6.27451081404871,"222166","MTURN"
"11763336_at",8.45743908710823,8.02328143599623,9.09512610134921,8.03810412531787,7.62896301222626,7.72818954636304,7.88419127641174,8.18492083222504,7.68612858128725,"222161","DKFZP586I1420"
"11751519_a_at",6.61573611436611,6.36851159440056,6.45964881370285,6.56887287163678,6.88600502796435,6.24922813402487,6.52400535872556,6.7801005849506,6.48280575655306,"222068","TMED4"
"11760524_at",6.44381944144769,5.82775320439023,4.28989917727566,7.29133494060396,4.8276120401859,6.19152647567934,6.87973605434944,4.5878504653915,7.36425786977783,"222008","VSTM2A"
"11759241_a_at",3.36911597236728,3.33769210306415,2.86363929866264,3.38953619329405,3.13281851216941,2.96688791406552,3.30343582430363,3.10030135381244,3.33216143056614,"2220","FCN2"
"11727502_x_at",3.90780178195728,3.99867237704543,3.9416575284717,4.31970041114049,3.88383688169525,4.04047393053684,4.01600125782411,3.99867237704543,3.89978890934853,"222","ALDH3B2"
"11744117_at",8.18429731305189,6.98000121700599,7.21133882970026,8.50877202729089,8.67280460991488,8.52648519916665,8.21451065731948,7.05053841255449,8.33671646428324,"221981","THSD7A"
"11720934_a_at",5.27149554720799,5.56607463041467,6.39621069967716,5.92712654659265,5.0774713812868,5.46525856705963,5.9233922507028,5.03444598561004,5.88551629283526,"221955","DAGLB"
"11732041_a_at",5.22395564555965,4.940922794635,4.33087506825256,5.04528555692096,5.87854092046635,5.80149451240467,5.25236075255198,6.03008041046698,6.36657021156175,"221938","MMD2"
"11722972_a_at",3.48183224089917,3.87870272062649,3.27123276129768,3.7573645043982,3.48731060095554,3.43048301536399,3.30986252415136,3.58650445788164,3.69592880704697,"221937","FOXK1"
"11725246_a_at",5.1251286377547,5.76165046850625,5.44840078678934,5.38231884130635,5.594927042307,5.42825871499673,5.54406883213547,5.66248985984935,5.51813617793814,"221935","SDK1"
"11744633_a_at",5.32989211413125,6.42740148092501,6.56083994416684,6.38255570788508,6.5302138036349,6.07330276192355,5.86249248394783,6.6072034657828,5.8564985582662,"221927","BRAT1"
"11731828_at",3.88621978786578,4.72512612377677,5.25151771771797,4.73152132830357,6.4357047698109,5.34544912905663,3.99754650599961,6.30661351265269,4.07125196258895,"221914","GPC2"
"11757563_a_at",6.78666532813034,7.16021031087083,7.43567270486909,7.36114406080421,7.61272804021599,6.80060516880474,6.64567374692653,7.05486362754416,6.7669008282186,"221908","PPP1R35"
"11721900_at",3.371512605951,3.38021366331442,3.54999495200713,3.34726928477366,3.3085732011322,3.20798861965668,3.14216568453697,3.27155530300947,3.2559044121338,"2219","FCN1"
"11720530_at",8.45380422634892,7.47080638746866,7.61505922607719,7.50233454499063,7.11010313878115,7.66555206985783,8.40313965819486,7.04078806250842,8.22213849652728,"221895","JAZF1"
"11746258_a_at",4.53974894577271,4.8482761908597,4.50435740818268,4.59036021081967,4.27359971211852,4.24976294970452,4.2723374411149,4.37294903365461,4.49192345814563,"221833","SP8"
"11725397_at",6.23424338606166,5.75717349232484,5.71352235066427,5.61823030355193,6.0342709964763,5.93596589703589,5.89498921114784,5.99153406663181,5.82506271467162,"221830","TWISTNB"
"11740843_a_at",4.70023845097837,4.66601032038379,4.25278452113934,4.64228733053488,3.96706966524977,4.21025692049706,4.38508586777532,4.53785144903692,4.45849740104741,"221806","VWDE"
"11728510_x_at",3.50181405560055,3.40593103134953,3.08943166658773,2.89813790307119,3.15601525705812,2.94980313772944,2.7605755655632,3.16116556424827,2.92023574334261,"2218","FKTN"
"11755286_at",6.78500601024277,5.77155606012063,5.29989218131884,6.19846052356297,7.07521410690401,6.38342342766032,6.62281231277454,6.39141101371523,6.32465402227625,"221786","FAM200A"
"11725247_at",5.68313930702567,5.28783052379276,5.94328398837347,6.01161408929246,6.61592796108728,5.57224609977385,5.57210788272161,6.02145293246115,5.68701621880137,"221785","ZSCAN25"
"11744855_at",4.12396053289888,4.79357942537088,5.65405468472954,4.31383648565087,4.63061592246903,4.20574816763116,4.32547918499625,5.02796475249205,4.62982846077896,"221756","SERPINB9P1"
"11754483_a_at",5.67968705808028,6.57525833086617,7.26629157077912,5.77480071925456,6.63684273756436,7.09238552509179,6.11549267446405,7.36395626195774,6.48520173793393,"221749","PXDC1"
"11732860_at",3.23492836849031,3.28890189716302,3.28982057841536,3.23438393640129,3.0493498577372,3.12349384394765,3.1495275944715,3.0823026788749,3.1440677937534,"221718","LINC00518"
"11733437_at",3.3188806599417,3.478760168354,3.26628698527843,3.64468257072783,3.48685379123862,3.05781975941677,3.26116708757674,3.46939458964179,3.18096545616413,"221711","SYCP2L"
"11723580_at",10.4897778325873,9.81622526523189,9.04346643653585,10.2605548466207,9.35371322972033,10.0136052825411,10.4260174855313,9.55636320699037,10.3358021423183,"221710","SMIM13"
"11742686_a_at",7.52976464831201,8.25418705806416,10.1544656049884,7.13269494252909,8.07699998049588,8.00581488275547,7.84798927058559,8.74059170685262,8.32474225903655,"2217","FCGRT"
"11742866_a_at",7.15878316041002,6.57027866806941,5.68522077488045,7.07971894450459,6.36901352572264,6.93457904068711,7.36931109780546,4.58716909667982,7.39077918724851,"221692","PHACTR1"
"11737774_a_at",9.24141164719801,8.44569743961431,6.67471952413496,8.24346204486402,9.78043754431862,9.33838287764577,8.34684699280946,8.01861227599565,8.06511276493069,"221687","RNF182"
"11751308_a_at",5.03657092562906,3.88942249008793,2.86501594151122,4.08796637803219,2.85707089200423,3.99476112041933,3.98430082517607,2.42864114896027,4.3788429396659,"221662","RBM24"
"11719912_a_at",6.38046344862218,6.57259941563416,6.73762375052257,6.3714187790862,7.31303877186476,6.98534787392473,7.13920304686585,6.72844121190259,7.21530114354125,"221656","KDM1B"
"11740813_at",3.6292969865285,3.44294914131665,3.23492836849031,3.56438612045795,3.29355330859701,3.41349769397833,3.3053256874751,3.3564764745921,3.56140727748063,"221613","HIST1H2AA"
"11723311_a_at",8.42167018084428,8.63536544413612,8.06155005902399,9.12638658866086,8.03983272929147,8.373874224778,8.62900344829005,8.05315058988031,8.60717725643295,"221545","C6orf136"
"11740876_at",3.24718877067731,3.43282161523265,3.09508228575556,3.15053092228507,3.17044298411924,3.14499095995626,3.04367394159045,3.30793229025236,3.0813810539978,"221527","ZBTB12"
"11733005_at",3.5032806709477,3.34043564923616,4.27319697722668,3.53303853539769,3.56202429141066,3.29397464015613,3.69958024552175,3.24380369591608,3.20311305460512,"2215","FCGR3B"
"11741576_a_at",7.03888523211422,7.82524188130439,8.35347467659997,7.94800427676703,7.94778316007436,7.64103608343171,7.53350217965728,8.48013229204404,7.33000741942793,"221496","LEMD2"
"11756475_a_at",7.02153681970928,6.49482015965532,7.2526325736426,6.62749845128666,6.04176652671539,6.59534790443512,7.00154159628975,6.42351522326166,7.17937411667329,"221491","C6orf1"
"11726495_a_at",4.89166279117497,4.95852328193808,4.4783079646001,4.90263614188377,5.13487755247522,4.68891125737447,4.82672663957361,4.88390763169609,4.69167090134181,"221481","ARMC12"
"11718698_at",5.01967832690506,5.31092544696236,6.23655153243652,4.799660774565,5.25514440577172,5.34473705352583,5.0042094324738,5.59395821741366,5.0640899293287,"221477","C6orf89"
"11723456_x_at",6.54722368616993,8.02593079632151,5.97816227002526,6.18125226236568,6.53484411063762,6.6450417655479,6.00377479029205,7.90877829981883,5.72574702805798,"221476","PI16"
"11734934_a_at",4.52957854366846,4.78545694471273,5.06638379778025,4.3719172948508,4.71888668288717,4.62324736326982,4.71236914380234,4.97373631573098,4.79400407461874,"221472","FGD2"
"11756842_x_at",4.11178231681562,4.06293287104493,4.06112689978501,3.66197989387245,3.67807135795216,3.48332895426356,3.6394007775824,4.24594097475691,3.80454032850718,"221468","TMEM217"
"11760723_at",4.40041063277978,5.20886430926511,4.84503143437722,4.61813044246568,4.57918854664928,4.35134099558665,4.575378613294,5.2480826433914,4.44690698839429,"221458","KIF6"
"11735714_a_at",8.28780123902348,8.23217367398625,8.60223739603922,7.97021108030166,8.49522440933676,8.06370528809676,8.17292692044748,8.60149953263512,7.89629409417159,"221443","OARD1"
"11728919_a_at",6.13830456963046,4.5813225289222,3.36294248902285,5.63318253569899,4.39187239800491,5.2508001902263,6.25331532353711,3.66292290685384,6.13529582869395,"221424","LRRC73"
"11725494_at",4.53897653550756,4.51085499363983,3.56035020550402,4.32553430011772,3.85109938246317,4.42483006402998,4.98212658512731,3.88516810278168,5.54512331003926,"221421","RSPH9"
"11756667_x_at",6.39908763838307,6.95197957132924,6.7475245299116,6.6901539039049,6.52487072061691,6.57887881983019,6.35477637519819,6.93668646196624,6.53460289347118,"221416","C6orf223"
"11762362_at",4.2702001713322,4.46467302262667,3.88459019454215,4.13533647542585,3.39948429139741,4.01970931643127,4.19216977274531,4.16805182904567,3.67630788992995,"221400","TDRD6"
"11731422_s_at",6.66363382826222,7.37330879374168,11.5069510644108,5.47353569656048,7.48424851443463,8.26749145400105,6.16680912489018,7.80923366586881,7.34347729691239,"2214","FCGR3A"
"11742860_a_at",5.97081404988855,6.37929327409527,6.08687585478719,6.29356221096174,5.95013829476882,6.91893789083923,6.45199318610549,6.24643751884294,6.98505520824162,"221395","ADGRF5"
"11752339_a_at",3.12262343138752,3.09625346072906,3.23492836849031,3.20528365615505,3.10750455566106,3.09498744370513,3.05627769949669,3.08413513470544,3.06036231111032,"221393","ADGRF4"
"11737516_a_at",3.71516507472312,3.70385747824686,3.54975507367848,3.78595723126553,3.83578131367191,3.84338308377817,3.61047659785728,3.86708295658763,3.71063929017186,"221391","OPN5"
"11740142_a_at",6.51623408808032,4.96993732255665,3.81982078918807,6.13188745578835,4.39018548647313,5.46225038469074,6.14923601178179,4.54032401442501,5.80042368658878,"221336","BEND6"
"11741346_a_at",5.59061954019945,4.92642191572966,4.79410329115053,4.96503507533402,4.95545906138592,5.31602517120071,5.60242077936509,5.52256420329661,5.42297442967394,"221322","TBC1D32"
"11723628_at",6.85612511649496,5.56126402594602,5.1405034075202,5.53713395619555,4.57158285435312,5.10258048693913,5.54689905567467,4.58704926963627,5.64898597929513,"221303","FAM162B"
"11725657_a_at",6.85566674776091,5.83888984749564,6.04176316877145,6.28683119699913,6.21069750402787,6.20901253986484,6.57344194045477,6.29641434083502,6.40089180706511,"221302","ZUFSP"
"11726046_s_at",4.49269452367539,3.79934727774907,4.60427791531573,4.22903836306961,3.61819497508136,3.98412357824065,4.13782500008703,3.70419850445935,5.33618386581806,"2213","FCGR2B"
"11720204_at",6.87255980432374,7.15197564703667,7.10015235800713,7.23481116667019,7.0332524439554,6.76877451787858,6.99208173693238,8.19599476564439,5.88381876586398,"221294","NT5DC1"
"11729460_at",4.73541108085727,4.31862757599582,3.98310981555278,4.24549714847843,5.0173560858972,4.29680441363356,4.27779967503405,4.69494377287648,4.16106139324086,"221264","AK9"
"11749945_a_at",3.41264342820653,3.42134742198222,3.47893852634049,3.74585000975,3.47893852634049,3.47513648117317,3.41025280730132,3.44555968246388,3.39803331826617,"221262","CCDC162P"
"11724770_s_at",5.3904035646877,6.19339463645471,6.78655585612563,5.55072285586295,5.38903698182138,5.72457727113736,5.82481879806507,6.22909162682093,6.15413397063681,"2212","FCGR2A"
"11746589_a_at",4.91204503016226,5.01594544826797,4.37760493926951,4.92585477509505,4.35498842732289,4.59345429591953,4.64639917397863,4.36364744793088,4.81610390257336,"221191","PRSS54"
"11762073_at",4.00651620103962,3.76273426475206,3.54975507367848,3.81138058107167,3.62152450058865,3.7491916427225,3.56518443711703,3.6645511631699,3.79660612814244,"221188","ADGRG5"
"11718008_a_at",6.44501224068465,7.93280956079006,8.6916137152092,7.26989576120699,7.91148437702559,7.5251965246691,6.87745153763085,8.43959382970295,6.82366469050484,"221184","CPNE2"
"11752406_x_at",6.31349730030374,7.80069872962374,8.73014301846641,6.74338029679683,7.21143563280888,7.10285363990909,6.70753657483007,7.76954941382251,6.55863778498921,"221178","SPATA13"
"11717683_s_at",8.9983953744301,8.83985693323267,9.10896564684898,9.35775546419866,9.42367098805152,9.03749267171562,9.12505638946652,9.28620545496597,8.88265682335219,"221154","MICU2"
"11729310_a_at",3.99847144354483,4.30725590713974,4.27129347730397,4.49616809853036,4.22082131757606,4.16641057286913,4.00135207330273,4.29193952149644,4.18107557989894,"221150","SKA3"
"11721048_s_at",7.07545873288614,6.09406529451212,6.09262823202422,6.06187348347315,5.60354682182546,6.28051853188902,6.27731944096505,5.78930456421635,6.07111616544799,"221143","N6AMT2"
"11720979_a_at",6.01476514699218,5.83888984749564,6.41854484071832,5.82065332459205,6.40349714039609,5.62807447160171,5.77875056816932,5.77797558893124,5.8444789892945,"221120","ALKBH3"
"11720548_at",7.36288525078155,7.47866636918751,7.83079994546715,7.2280382952411,7.70515439657262,8.06956150247907,7.66388283427067,7.31434561054825,7.44283534522673,"221092","HNRNPUL2"
"11733166_at",4.23791848128113,4.32855587575345,3.8797632035336,3.93617367986866,3.73683076147193,4.00147873373129,3.92134612897506,4.1265622446622,4.47302510901841,"221091","LRRN4CL"
"11729914_at",3.55474201194754,3.42098159734792,3.36552543161149,3.36021171092608,3.46003756800682,3.45180033681672,3.55663118802211,3.69942643728977,3.34124493045436,"221079","ARL5B"
"11730891_at",6.09316014866439,6.4346286041963,6.02268625994452,5.95658369658075,7.15582207806526,5.89735987711238,6.24611416164121,6.66499445165913,6.04470655189324,"221078","NSUN6"
"11734729_a_at",7.90605003286061,7.09060619295114,5.95838400664931,7.16728169190098,6.0801702489638,8.9295888762142,8.26462531669746,4.12659206792343,7.8191777566516,"221074","SLC39A12"
"11757744_s_at",9.31559702813465,10.1832051253513,10.1784227377165,10.2163269567635,10.4615910771131,9.94114050418656,10.2478132491099,10.4668738955076,9.94435001231534,"221061","FAM171A1"
"11759259_at",5.10518537815366,5.50987998026107,5.30139468867958,5.28366658819311,5.18472879482741,5.1916266108438,5.36776248242397,5.23977043311325,5.20678370315967,"221060","C10orf111"
"11746223_a_at",6.7947135369177,7.01759050051993,6.91942850626806,7.48204892983659,8.20491215567831,7.55085590412214,7.4646692849036,7.95944056716509,7.26440412956184,"221037","JMJD1C"
"11722062_at",6.08519809588811,7.32952451354213,8.86074649025377,6.23457204390129,7.15162799773715,6.02411426821402,6.10888166162816,7.58166290566339,5.10271454958221,"221035","REEP3"
"11727731_at",9.3727939248104,9.11305318750739,9.05208526537787,9.35631674426742,7.33587974889224,9.19192718461836,9.64195474105509,7.68230490204521,9.8530995775475,"221002","RASGEF1A"
"11756362_x_at",2.64222440233461,2.80835948518058,6.26036866736386,2.30741365660038,3.01551760227452,2.66726982684408,2.41528563270211,4.02158468206811,2.96549441903993,"2210","FCGR1B"
"11731722_a_at",4.4164260425934,5.37621689088202,6.49029849408736,4.37612256264493,4.68344426687392,4.75605912065578,4.61576952885434,5.46230311415911,4.69217277875881,"221","ALDH3B1"
"11733274_x_at",3.52647082917235,2.87322107771372,3.45942673880668,3.02663579358063,3.47783210197385,3.14332810421868,3.41477530948351,3.30280190095867,2.9321857063178,"220992","ZNF485"
"11723200_s_at",9.78402180429037,9.78700311656492,9.5131352355118,10.265403769034,10.2336033857002,10.1336599365993,10.1522407289359,9.76034688976978,9.8556037968141,"220988","HNRNPA3"
"11732511_at",4.1195846762738,3.89073203426553,4.08867815485059,4.02567829301944,4.17934729062192,4.07666051822854,3.67622250429275,4.38041943354809,3.59825657898649,"220979","C10orf25"
"11737204_x_at",4.05131882666859,3.80521893075968,3.97609457206411,3.55294660547032,3.80075772957776,3.79774164204459,3.57896754481002,3.88561232029104,3.60267507286009,"220972","MARCH8"
"11730603_a_at",8.68718440617553,9.24852284333178,8.90086977759611,8.96710564493562,9.02199486440215,8.60686417101151,9.27531318191522,9.691360221677,8.54025630402508,"220965","FAM13C"
"11734940_a_at",3.50181405560055,3.91504414526586,3.43275250185441,3.33383513161766,4.15733870413758,3.80838131137654,3.74810187704922,4.13144471004819,3.36330117722417,"220963","SLC16A9"
"11745924_at",4.73893099639479,4.01380677129976,3.83470108255326,4.65971783374917,6.3725920932089,4.8809763224832,4.29511098163498,4.89787694674624,4.41823363778004,"220930","ZEB1-AS1"
"11737606_s_at",5.90461571573937,6.10057773882372,6.38199639116779,6.16587748725583,6.65442866268626,6.24608650639977,5.66834059160308,6.146828497437,6.06400288840408,"220929","ZNF438"
