"","GSM317711.CEL","GSM317712.CEL","GSM317713.CEL","GSM317714.CEL","GSM317715.CEL","GSM317716.CEL","GSM317717.CEL","GSM317718.CEL","GSM317719.CEL","GSM317720.CEL","GSM317721.CEL","GSM317722.CEL","ent_gene","symbol_limma"
"33872_at",6.69479840578223,6.34052831423853,6.51383540209765,6.52947364887046,6.62133182848061,6.85521890183464,6.48124043622319,6.79522217432935,6.80449319874415,6.88008876186871,6.691198228442,6.6471198677014,"23266","ADGRL2"
"35147_at",10.2716875997955,11.3638327102378,11.4520924691014,10.2099371443666,10.5690127908448,10.5516499505856,10.9602966838592,10.9968730459319,11.5637714100367,11.3019095517488,11.4643114068317,11.3076525625446,"23263","MCF2L"
"35167_at",8.04837102126861,8.1342991330314,7.66993892531356,7.71323994108163,7.8251486859485,7.15752715783977,8.12711670165594,7.38740150679474,7.48071130342795,7.32449908677683,7.30766613264783,7.50434805197856,"23262","PPIP5K2"
"39584_at",7.828854770729,7.77589802967651,7.52829694592328,7.42073691489937,7.43971963970924,8.1742221362528,7.6064554100329,8.627627312759,8.83039380636624,9.66483701777245,10.3072962628179,9.94450512052839,"23261","CAMTA1"
"35177_at",9.36697882923442,10.1085166589213,10.0778454353035,8.8000514682792,10.0430796112828,8.38662577983435,9.5101828757067,10.3632606341718,11.1750047056775,11.0416333099273,11.240219277303,10.883765433035,"23259","DDHD2"
"33924_at",11.2943415054011,11.125316896953,11.5114430213705,10.8109639933522,11.4975314451109,10.650121793404,11.3731094441476,11.0040634951722,10.5298346741664,10.9217587562959,10.8015488249608,10.9427073992553,"23258","DENND5A"
"33930_at",7.68346546576675,8.04418792166163,7.81184562086535,7.3062081439535,8.21902482446922,7.04795474098126,8.30277721730785,7.88495709879137,7.46122002958058,7.84660091338554,8.05191596825912,8.19427494968359,"23256","SCFD1"
"39614_at",7.06687967535758,8.43739403841816,7.3430062655514,7.85492532735552,7.20643166386301,7.33925593274374,7.40495065658022,7.27340516928238,7.79119918546355,7.57077917039382,7.51462921840061,7.52560398972618,"23255","MTCL1"
"39615_at",10.7348798566259,10.9632353549267,10.9813342143308,10.2434567549737,10.956844859876,10.3293039933053,10.5394948172627,11.0546224875327,11.2842895212666,11.3230709258548,11.0335230361823,10.811314263248,"23254","KAZN"
"35208_at",11.304886173208,11.7175199183277,11.2251872450071,11.3626968309057,11.2096374905713,11.5305604560955,11.3453761442481,11.5693069755271,11.5247218065217,11.6407360483485,11.5218369645788,11.481108500137,"23253","ANKRD12"
"39621_at",7.4903078886205,8.00104522812423,7.40087554741356,8.60594486518817,7.97629576013148,7.9952952221768,7.96058525857374,7.88475118219309,8.09055041037316,8.49625723841251,8.41904587564249,8.07793108006784,"23252","OTUD3"
"41491_s_at",9.13817427448524,9.73818793309115,9.64669559006106,9.18813196007734,9.27628208438805,9.63953340049659,9.25010347926263,9.14517463337348,9.02167229923318,9.24516781550075,9.08846469808279,9.05793162334393,"23250","ATP11A"
"35244_at",9.54587190445651,9.63504003476714,9.52257341070852,9.60402292422621,9.49524822417198,9.62361515661924,9.54314638981799,9.79573201647289,9.97396440959145,10.5166528188327,10.2132178087073,10.2387701956743,"23248","RPRD2"
"36279_at",7.91197692861219,7.52761926670981,8.41194678716864,7.9058981269033,8.99248722441204,7.75161781072555,8.30624028726733,8.11766461507767,8.16782965576112,7.7554534322603,7.86750566509554,7.50228302448424,"23247","KIAA0556"
"35619_at",9.10506869547202,9.3414588374011,9.8214761629113,8.40020222039023,9.19426999417709,8.6582511763638,8.55125095266419,9.17203506413698,9.15990847437581,9.1226968664798,8.9869970795271,8.7137602543998,"23245","ASTN2"
"34353_at",8.53818028801263,9.03919926196704,8.59503971989661,8.23864971452838,8.70246862971892,7.73175216921407,8.31971373445908,8.02213407724456,8.03978919793751,7.41090997911646,7.98441490357165,8.09779390372504,"23244","PDS5A"
"35655_at",7.02595851303719,7.15291212258495,7.12066416975045,6.99267963804401,6.83147165699418,6.99431312121372,7.09089892630514,7.05247568187129,7.31769256854219,7.2638164407018,7.43730657671276,7.5979540532066,"23243","ANKRD28"
"35669_at",7.8229128625392,9.65146489745131,11.4550363455829,9.59256490369247,10.6378112563171,9.44302944061954,8.82175946762993,11.2025729309856,11.229546382418,11.1304598893299,11.0240439133472,10.9662858855726,"23242","COBL"
"34406_at",9.63590399552523,10.037068037142,10.9897923305445,9.57383399707057,10.1582261436338,9.54260486228397,10.013859966778,9.96913727413362,9.9766809292029,10.2559187830922,10.1296945515646,10.0311131771541,"23241","PACS2"
"39929_at",8.05601946065775,8.77943707737835,8.12972327716733,8.42202045091033,7.93016999262104,8.64981282229846,8.19495904808866,7.87113493929327,7.80403504219408,7.32718246879235,7.49584040479923,7.45315371715606,"23240","TMEM131L"
"35719_at",10.0040496384128,12.6879635734078,11.2373192313493,10.218250410928,10.3307497494415,10.3204783604904,10.6948332649555,11.2600757818788,11.1690733721098,10.8877466783922,10.9219419238801,10.7306279434011,"23239","PHLPP1"
"36307_at",10.6046896334566,12.2418853170957,10.4263299226862,10.7925656759708,10.2655826836537,11.1620093046154,10.5795536272715,10.984661471342,10.5155084714293,10.6576271132199,10.5179535107681,10.4412656821721,"23237","ARC"
"35980_at",8.63447940997771,10.2559371652012,8.68152784209219,8.33552122275505,9.71646185384973,8.89597530668547,8.9577359289972,10.2382128146386,10.8600883692307,10.7645357770446,10.5544013089645,10.799326060716,"23236","PLCB1"
"35999_r_at",7.12889140612532,7.24993325300386,7.46299768350566,7.09160228090563,7.27291776411184,7.23506873645789,6.96066671006371,7.55884762211202,7.27369983090961,7.25407620941781,7.20483754609859,7.30329923565109,"23235","SIK2"
"41569_at",8.98124880611875,9.89136551207183,8.70536485384642,8.84959936066097,8.83225688585068,8.00788701827347,8.92555217161413,8.67592747945416,8.44513837257152,8.83654922636176,8.65237851954847,8.75342377918004,"23234","DNAJC9"
"41585_at",9.34225890122425,7.97549410534929,7.27795068288284,7.79137618677271,7.65634367453108,7.62315190655588,8.02369617795222,9.53134789885321,7.93629520826565,7.63698341390859,7.67371903520028,7.47313828541229,"23231","SEL1L3"
"38170_at",7.85361577819874,7.5612975707447,8.12804130895246,8.33753879195504,8.3521063987813,8.23830172285501,8.35349179312028,8.37005279946497,8.56589516669495,8.47332038354856,8.43679726213644,8.31661142138828,"23230","VPS13A"
"1067_at",7.46098314530036,6.94975413443805,7.51058651826503,7.17202929050316,7.12264318954192,8.41947103587659,7.07357303185694,7.37349887645955,6.95331026157716,7.51973679390843,7.18784005687622,7.45161910924855,"2323","FLT3LG"
"35288_at",6.71959152551452,7.68120582471506,6.4986672793939,6.73016558786016,7.02704485593138,6.37330110624565,6.58775142155337,7.65675343810022,8.1662289534841,8.93666938143029,8.6620394698361,8.58093150936329,"23229","ARHGEF9"
"41796_at",8.85031496633082,9.39754903057056,9.09921072790134,8.93473253941429,8.98061721440986,8.47106428124666,9.19834505285082,9.51616859035924,9.65864330743813,9.51884337534363,9.16213379758318,9.4208341309971,"23228","PLCL2"
"41812_s_at",9.92221817217069,9.25191277372011,9.20832750220251,9.90899631682081,9.26151891561281,9.43646720689473,9.62275518903899,9.19112205264572,8.58920860460728,8.87355830703306,8.63053234292879,8.82450481103737,"23225","NUP210"
"41815_at",7.40067387394599,8.3400114894793,8.00991119810091,7.20513708053602,8.64663295401232,7.56184888215066,7.40927650635411,7.5158525970502,7.10045700454042,7.19111324634809,7.05034309072108,7.17640458385884,"23224","SYNE2"
"36540_at",8.04025888209978,8.68699956391696,8.85819233882048,8.37775605961079,8.19199803308938,8.83023175537022,8.35191458304138,9.19885185938375,9.81710310453459,9.3005032403875,8.98298661184556,9.12849911917489,"23221","RHOBTB2"
"35369_at",9.40430888799344,9.58499970718253,10.5670302112318,10.0278269668552,9.66925323733079,9.42443466478795,9.92073947515749,10.2203997506264,10.2439028457482,10.1662845099303,9.93226443338076,9.84025150308502,"23220","DTX4"
"35762_at",9.16035345259808,9.11470280472717,9.43681360411704,9.27615369040245,9.8020569693667,8.8113023523537,9.66501523978503,9.50947803700242,9.55863874905013,9.58869665058131,9.51133701925531,9.54926863700096,"23219","FBXO28"
"32506_at",9.96400970724947,9.12762475324955,10.0945722981613,9.6331793642868,10.3409667318068,9.17915310624777,9.89733513052171,9.45744894176677,9.17678515153053,9.16106775317732,8.87418150294934,9.29191402262602,"23216","TBC1D1"
"32508_at",10.4922890994978,10.3286658682062,10.2606614861859,10.4210392763469,10.426587690657,9.28705259374126,10.4348607255145,10.3579179247346,9.76110413227034,9.77140276931012,10.0041607557745,9.81740374441475,"23215","PRRC2C"
"35830_at",11.473639986319,12.7422541200919,12.4684258569377,12.6586975830605,12.209780433415,11.5975367510133,12.28669941671,12.0093832129511,12.225539225516,11.6764325232311,11.7204518777287,11.6585945775903,"23214","XPO6"
"35832_at",8.92120321074292,8.1173034931038,8.84253149990741,9.29839776642666,10.008869908611,8.44557271092997,10.2982892437836,8.59186986817267,8.82939280405596,8.35689151077906,8.20677169678753,8.13009727428257,"23213","SULF1"
"36858_at",9.25996671581004,9.64117441406695,9.04850955829027,8.55861665995937,8.82669870469213,9.05681575567685,9.2216519254409,8.91323608803921,8.46029811252703,8.77628424879172,8.80730513512862,8.76527323924746,"23212","RRS1"
"36860_at",8.96621155198218,9.54278476209231,9.27175551430531,9.19076784769009,9.40070095308711,8.98540872440342,9.25356204522818,9.15053068110566,9.02010644369408,9.21848014608702,8.80779288502759,8.99671590705738,"23211","ZC3H4"
"35851_g_at",8.47230319375742,9.01791046113213,8.19035350234122,9.07958574686762,8.73931397954267,8.50892942128856,8.70841940639122,7.8162281571438,7.71647294174189,7.74376837610138,7.5529476608338,7.82049776296205,"23210","JMJD6"
"1964_g_at",8.88210337248985,8.4696171292038,8.11730667575968,8.75575809485635,8.02284967035792,8.74046287593768,8.86396728697062,8.21125713769956,8.28679952135722,8.21611277649592,8.18118861376988,7.93411906921575,"2321","FLT1"
"36897_at",9.72985583081081,9.17215410868542,11.6956869693372,10.6564382100157,13.0571517389809,11.1981987053436,12.0311718391891,12.4874178938903,10.6975258939074,10.8317087973991,11.0499778657666,10.675824792556,"23209","MLC1"
"36144_at",9.28951443129738,10.987254761598,10.8402891597712,10.3262952181663,10.9628690272292,10.3892451164304,10.4060257212652,11.5466366750471,11.5352780354661,11.6476530847451,11.5266797216273,11.1600951587382,"23208","SYT11"
"36150_at",10.590281655684,10.6186729205583,10.920776855828,10.8506808929488,10.512146986274,10.9824580163255,10.6546646390593,10.9731224279398,11.5053220946479,11.0648218660452,10.9645826933982,11.0596407514464,"23207","PLEKHM2"
"32537_at",7.20399290746413,7.04231882761497,6.96454883855431,7.48615270202604,7.40770139968009,7.79381710712878,7.3356723566453,8.13443502836581,7.75946312992071,7.70982045603782,7.54520187103668,7.35097394595192,"23205","ACSBG1"
"36572_r_at",11.3257752551837,10.9665319103106,11.0008601486056,10.9532211540341,11.223990002329,9.81432532718809,10.8550578015524,11.4878416117325,11.1023298978095,11.507786587724,11.7951352172798,11.6385944673012,"23204","ARL6IP1"
"36602_at",9.44186766504293,9.65419595698526,9.32430190040415,9.66361089023689,9.26239065990947,9.14553721556566,9.44444985378141,9.26523883905132,9.2766430930496,9.01758664606148,9.18503865256597,9.25231183267686,"23203","PMPCA"
"36612_at",7.45738062348248,8.07512350747671,7.84686050116539,7.57897560316655,8.32452498508613,7.96691921336165,8.48519779335317,9.34701164920153,7.81750998570077,8.24070052683306,8.5017683554628,8.58877809046849,"23201","FAM168A"
"36635_at",10.0486298345471,10.7149145546219,10.4017068600181,10.4367015119306,10.1100270432456,9.64596054583745,10.499068307255,9.81009857310136,9.61999935290268,9.66543456130167,9.39735373896484,9.60854401770642,"23200","ATP11B"
